costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,dlc,dltt,lt,rect,wcap,dp,ebitda,ni,oibdp,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,pb_company,deal_date,deal_size,deal_type2,match_score,pb_industry_code,pb_investors,pb_industry_sector,pb_industry_group,total_debt,ebitda_margin,net_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio
A,USD,STD,INDL,C,EONGY,2012-12-31,100590,E.ON SE,19.0,2012,7198.238,185165.724,8631.556,5283.63,28926.128,133978.991,21234.735,9569.08,5757.007,13978.48,2923.336,13978.48,174177.83,,8411.349,1906.75,18.576,9997.0,E ON SE,0,,,,,,9997,,,,34209.758,0.08025407137062163,0.016783628547904175,0.18475210887302232,0.04829173150222391,0.015787673532926646,0.07142224261115684,35419.788,2.533879792366552,0.9406591362448916,0.046615301220651405
I,USD,STD,INDL,C,FCEC,2009-12-31,18361,FIRST CHESTER CNTY CORP,14.0,2009,1110.3,1377.236,146.681,110.734,82.958,1320.334,878.672,,3.597,2.826,-29.628,2.826,129.487,70.308,3.958,6.341,9.15,6020.0,FIRST CHESTER CNTY,0,,,,,,6020,,,,193.692,0.021824584707345142,-0.22881061419293058,0.14063820579769915,0.03056677504305452,-0.02151265287866422,,58.02015,20.53083864118896,0.09401947088225981,0.10650389620950948
A,USD,STD,INDL,C,POM4,2017-12-31,114789,DELMARVA POWER & LIGHT CO,0.0,2017,82.0,4357.0,2.0,299.0,1217.0,3022.0,184.0,-222.0,167.0,389.0,121.0,389.0,1300.0,,428.0,0.001,,4911.0,DELMARVA POWER & LIGHT CO,0,,,,,,4911,,,,1516.0,0.29923076923076924,0.09307692307692307,0.3479458342896488,0.3292307692307692,0.02777140234106036,-0.07346128391793515,,5.4193478578814185,0.2983704383750287,0.0004590314436538903
I,USD,STD,INDL,C,ACGN,2006-12-31,61899,ACERAGEN INC,14.0,2006,1.155,40.541,38.187,0.007,5.036,28.304,0.398,30.984,0.247,-16.313,-16.525,-16.313,2.421,,0.089,20.458,5.39,2836.0,ACERAGEN,0,,,,,,2836,,,,5.042999999999999,-6.738124741842214,-6.825691862866584,0.12439259021731086,0.03676166873192896,-0.4076120470634666,1.0946862634256644,110.26861999999998,-6.759554956169925,0.05971732320367036,0.9419353247329864
I,USD,STD,INDL,C,3FULB,2001-12-31,112593,FULTON BANCSHARES CORP,13.0,2001,117.038,150.855,5.529,2.325,15.0,135.611,103.656,,0.325,3.087,1.486,3.087,10.824,2.289,,0.493,33.25,6021.0,FULTON BANCSHARES,0,,,,,,6021,,,,17.325,0.28519955654101997,0.13728750923872876,0.1148453813264393,,0.009850518710019556,,16.39225,5.3100907029478455,0.07175101919061351,0.036651088793874916
I,USD,STD,INDL,C,9490B,2008-09-30,63079,STATER BROS HOLDINGS INC,1.0,2008,167.647,1276.875,150.563,1.162,815.124,1236.369,56.993,169.329,52.987,168.483,40.63,168.483,3741.254,829.697,170.629,0.035,,5411.0,STATER BROS,0,,,,,,5411,,,,816.2860000000001,0.045033830902686645,0.010859995071171325,0.639284189916789,0.04560743536792744,0.031819872736172296,0.13695668526143895,,5.4193478578814185,2.9300080274106706,0.11791522271169848
I,USD,STD,INDL,C,PVBC,2018-12-31,25327,PROVIDENT BANCORP INC,14.0,2018,768.096,974.079,28.613,43.071,24.951,848.495,835.528,,0.721,18.971,9.325,18.971,46.518,19.005,2.399,9.626,21.68,6036.0,PROVIDENT BANCORP,0,,,,,,6036,,,,68.02199999999999,0.40782062857388535,0.20046003697493442,0.0698321183394776,0.051571434713444254,0.009573145504625395,,208.69168,11.0005629645248,0.04775588016988355,0.02937441419022482
I,USD,STD,INDL,C,ZOOM.1,2004-12-31,23197,ZOOM TECHNOLOGIES INC -OLD,14.0,2004,2.007,21.052,9.439,0.229,4.873,8.384,3.35,14.838,0.405,-2.59,-3.072,-2.59,31.412,11.061,0.189,8.927,3.37,3661.0,ZOOM TECHNOLOGIES -OLD,0,,,,,,3661,,,,5.102,-0.08245256589838278,-0.09779702024703936,0.24235227056811706,0.0060168088628549605,-0.14592437773133193,1.7697996183206106,30.08399,-11.615440154440154,1.4921147634429033,0.4483659509785294
I,USD,STD,INDL,C,ATMI.1,2009-12-31,29274,ATMI INC,14.0,2009,14.788,459.576,97.388,0.536,0.053,48.086,55.028,203.904,26.799,26.162,-6.66,26.162,254.704,92.151,17.318,31.388,18.62,2810.0,ATMI,0,,,,,,2810,,,,0.5890000000000001,0.10271530875054966,-0.026147999246183804,0.0012816160983167093,0.06799265029210377,-0.014491618361272128,4.240402611986857,584.44456,22.339444996559898,0.5542151896530715,0.21190836771284838
I,USD,STD,INDL,C,BFIN,2020-12-31,161942,BANKFINANCIAL CORP,14.0,2020,1393.544,1596.842,503.496,4.0,5.075,1423.912,1002.578,,1.785,22.514,9.163,22.514,58.241,28.684,2.007,14.77,8.78,6020.0,BANKFINANCIAL,0,,,,,,6020,,,,9.075,0.3865661647293144,0.15732902937792964,0.005683092002840606,0.03446025995432771,0.0057382007737772425,,129.6806,5.759998223327707,0.03647261281955259,0.3153073378580974
A,USD,STD,INDL,C,CCO,2005-12-31,164660,CLEAR CHANNEL OUTDOOR HLDGS,11.0,2005,213.021,4918.345,108.644,140.846,2586.94,3541.631,689.138,106.483,400.639,747.457,61.573,747.457,2666.078,576.314,208.156,350.237,20.05,7310.0,CLEAR CHANNEL OUTDOOR HLDGS,0,,,,,,7310,,,,2727.786,0.28035826408679715,0.023094973215337287,0.5546146112157646,0.07807573521854949,0.01251904858239916,0.03006609101851661,7022.251850000001,9.394857296138776,0.5420681143758723,0.022089544348759593
A,USD,STD,INDL,C,RELV,2012-12-31,27906,RELIV INTERNATIONAL INC,19.0,2012,2.924,25.259,5.801,0.63,2.401,9.677,0.367,5.876,0.954,2.667,1.359,2.667,68.71,53.157,0.525,12.62,1.31,2834.0,RELIV,0,,,,,,2834,,,,3.0309999999999997,0.038815310726240726,0.019778780381312765,0.11999683281206697,0.007640809198078883,0.0538026050120749,0.6072129792291,16.5322,6.198800149981253,2.7202185359673776,0.22966071499267587
I,USD,STD,INDL,C,LTS,2010-12-31,65717,OSAIC FINANCIAL SERVICES INC,12.0,2010,6.751,101.825,6.927,0.01,27.879,54.906,28.599,,3.978,-4.825,-10.951,-4.825,192.572,,0.608,183.496,1.17,6211.0,OSAIC FINANCIAL SERVICES,0,,,,,,6211,,,,27.889000000000003,-0.025055563633342336,-0.056867041937561015,0.2738914804812178,0.0031572606609475934,-0.10754726246010313,,214.69031999999999,-44.49540310880828,1.8912054996317211,0.06802848023569849
I,USD,STD,INDL,C,VLNCQ,2012-03-31,25224,VALENCE TECHNOLOGY INC,19.0,2011,6.659,31.529,1.428,2.984,34.91,82.635,11.652,12.838,1.059,-8.225,-12.733,-8.225,44.381,16.832,1.245,169.977,0.8083,3690.0,VALENCE TECHNOLOGY,0,,,,,,3690,,,,37.894,-0.18532705437011332,-0.286902052680201,1.2018776364616701,0.02805254500799892,-0.40385042341970884,0.15535789919525622,137.3924091,-16.704244267477204,1.407624726442323,0.045291636271369215
I,USD,STD,INDL,C,AEG1,2001-12-31,63737,TRANSAMERICA ADVISORS LIFE,0.0,2001,29.795,15450.016,436.56,0.0,0.0,14846.574,1276.107,,0.0,119.115,78.238,119.115,461.865,,0.0,0.25,,6311.0,TRANSAMERICA ADVISORS LIFE,0,,,,,,6311,,,,0.0,0.25790003572472475,0.16939581912463597,0.0,0.0,0.005063942975851934,,,5.4193478578814185,0.029894143798944936,0.028256281417443192
I,USD,STD,INDL,C,COGT.1,2008-12-31,160498,COGENT INC,14.0,2008,4.629,620.131,312.296,0.0,0.0,100.659,31.877,316.454,2.812,45.88,45.18,45.88,125.681,38.132,5.345,89.564,13.57,7373.0,COGENT,0,,,,,,7373,,,,0.0,0.36505120105664346,0.3594815445453171,0.0,0.04252830579005577,0.07285557406418966,3.1438222116253884,1215.38348,26.490485614646904,0.20266846843650776,0.5035968206717613
A,USD,STD,INDL,C,JCTC,2013-08-31,25406,JEWETT-CAMERON TRADING CO,14.0,2013,1.716,23.658,8.308,0.0,0.0,3.06,3.36,18.037,0.256,4.93,3.132,4.93,49.286,4.901,0.482,3.135,13.0001,5031.0,JEWETT-CAMERON TRADING CO,0,,,,,,5031,,,,0.0,0.10002840563243111,0.06354745769589741,0.0,0.009779653451284339,0.13238650773522698,5.894444444444444,40.7553135,8.266797870182556,2.08326992983346,0.3511708512976583
I,USD,STD,INDL,C,BYLK,2013-12-31,17388,BAYLAKE CORP,14.0,2013,744.212,996.776,76.242,99.448,51.2,902.895,610.302,,1.297,18.829,8.009,18.829,44.448,19.679,0.816,7.81,13.02,6020.0,BAYLAKE,0,,,,,,6020,,,,150.648,0.4236186105111591,0.18018808495320374,0.15113526007849307,0.018358531317494597,0.008034904532211852,,101.68619999999999,5.400509851824313,0.044591763846641576,0.07648859924396255
A,USD,STD,INDL,C,ARLP,2011-12-31,122915,ALLIANCE RESOURCE PTNRS  -LP,14.0,2011,97.363,1731.518,273.528,18.676,688.497,1107.76,137.284,269.334,162.881,575.803,389.353,575.803,1843.56,52.334,372.72,36.776,75.58,1220.0,ALLIANCE RESOURCE PTNRS -LP,0,,,,,,1220,,,,707.173,0.31233211829286817,0.21119627242943004,0.4084121562698164,0.20217405454663806,0.22486223071316613,0.24313389181772224,2779.53008,4.827224033219695,1.0647073839255496,0.15797005864218566
A,USD,STD,INDL,C,HIW,2001-12-31,30298,HIGHWOODS PROPERTIES INC,11.0,2001,120.235,3648.286,6.261,46.829,1672.401,1839.465,116.498,,,,131.211,,540.615,,0.0,52.892,25.95,6798.0,HIGHWOODS PROPERTIES,0,,,,,,6798,,,,1719.23,0.11585862945379563,0.24270691712216644,0.4712432084546003,0.0,0.03596510799866019,,1372.5474000000002,5.4193478578814185,0.1481832838763189,0.0017161483502115787
I,USD,STD,INDL,C,SSY,2006-06-30,10380,SUNLINK HEALTH SYSTEMS INC,12.0,2006,7.689,74.303,1.084,0.928,8.465,39.951,16.494,5.614,3.4,11.027,3.909,11.027,135.576,32.098,8.012,7.315,9.9,8062.0,SUNLINK HEALTH SYSTEMS,0,,,,,,8062,,,,9.393,0.08133445447571841,0.028832536732164984,0.12641481501419863,0.05909600519265947,0.052608912156978854,0.14052213962103577,72.41850000000001,6.567380067108009,1.824636959476737,0.014588912964483267
A,USD,STD,INDL,C,RIBT,2017-12-31,114415,RICEBRAN TECHNOLOGIES,19.0,2017,0.765,17.361,6.978,0.004,0.012,2.628,1.273,6.832,0.757,-5.224,-4.531,-5.224,13.355,9.772,0.862,18.047,1.4801,2090.0,RICEBRAN TECHNOLOGIES,0,,,,,,2090,,,,0.016,-0.3911643579183826,-0.33927368026956195,0.000921605898277749,0.06454511418944216,-0.26098727031853003,2.5996955859969555,26.7113647,-5.113201512251148,0.7692529232187086,0.4019353723863832
A,USD,STD,INDL,C,GNTX,2019-12-31,5116,GENTEX CORP,14.0,2019,97.554,2168.803,436.706,0.0,,,235.41,778.53,104.703,593.24,424.684,593.24,1858.897,199.77,84.58,251.278,28.98,3714.0,GENTEX,0,,,,,,3714,,,,0.0,0.31913548733469366,0.22846021054420984,0.0,0.045500100328312976,0.1958149264824883,,7282.03644,12.275026026565977,0.8571073536877255,0.20135807632136254
A,USD,STD,INDL,C,LOB,2016-12-31,20299,LIVE OAK BANCSHARES INC,11.0,2016,1485.076,1755.261,245.258,0.884,26.959,1532.414,889.357,,4.26,53.837,13.773,53.837,150.811,69.815,10.889,34.254,18.5,6020.0,LIVE OAK BANCSHARES,0,,,,,,6020,,,,27.843,0.3569832439278302,0.09132622951906691,0.015862598211889855,0.0722029560177971,0.00784669630328481,,633.699,11.770696732730277,0.08591941597289521,0.13972736818057258
A,USD,STD,INDL,C,NXPI,2018-12-31,184725,NXP SEMICONDUCTORS NV,14.0,2018,999.0,21530.0,2789.0,1107.0,6247.0,10840.0,792.0,1840.0,1987.0,2816.0,2208.0,2816.0,9407.0,2584.0,611.0,292.79,73.28,3674.0,NXP SEMICONDUCTORS NV,0,,,,,,3674,,,,7354.0,0.2993515467205273,0.23471882640586797,0.3415699024616814,0.0649516317635803,0.1025545750116117,0.16974169741697417,21455.6512,7.619194318181818,0.43692522062238737,0.1295401764979099
A,USD,STD,INDL,C,PFGC,2018-06-30,28787,PERFORMANCE FOOD GROUP CO,11.0,2018,973.0,4000.9,7.5,269.2,1175.8,2865.6,1065.6,733.5,130.1,406.6,198.7,406.6,17619.9,1916.0,140.1,103.2,36.7,5140.0,PERFORMANCE FOOD CO,0,,,,,,5140,,,,1445.0,0.02307618090908575,0.011277022003530097,0.3611687370341673,0.0079512369536717,0.04966382563923117,0.2559673366834171,3787.4400000000005,9.314904082636499,4.403984103576695,0.0018745782199005223
A,USD,STD,INDL,C,CSSEQ,2018-12-31,32322,CHICKEN SOUP FOR SOUL ENTNT,19.0,2018,5.079,78.347,7.202,1.0,6.582,17.337,14.054,,0.327,1.102,-0.845,1.102,26.86,13.412,0.0,11.971,7.52,7812.0,CHICKEN SOUP FOR SOUL ENTNT,0,,,,,,7812,,,,7.582,0.04102755026061058,-0.03145941921072226,0.09677460528163172,0.0,-0.010785352342782748,,90.02192,81.68958257713247,0.3428338034640765,0.09192438766002528
A,USD,STD,INDL,C,SWKH,2007-12-31,123998,SWK HOLDINGS CORP,14.0,2007,3.088,35.4,4.306,3.027,0.072,30.994,10.247,-11.621,1.303,-5.245,-8.021,-5.245,60.794,49.811,1.951,36.804,2.4,7372.0,SWK,0,,,,,,7372,,,,3.099,-0.08627496134486956,-0.13193736223969474,0.08754237288135594,0.03209198276145672,-0.22658192090395485,-0.374943537458863,88.3296,-16.840724499523354,1.7173446327683615,0.12163841807909605
I,USD,STD,INDL,C,FNF.1,2000-12-31,13114,FIDELITY NATIONAL FINL INC,11.0,2000,446.394,3833.985,775.26,,791.43,2721.656,166.357,,95.427,348.941,108.315,348.941,2741.994,,49.626,69.499,36.9375,6361.0,FIDELITY NATIONAL FINL,0,,,,,,6361,,,,791.43,0.127258119456133,0.03950227462204512,0.20642490776567982,0.01809850787419666,0.028251284238201245,,2567.1193125,7.3568864435534955,0.7151812018043889,0.2022073638785754
A,USD,STD,INDL,C,HRL,2017-10-31,5709,HORMEL FOODS CORP,11.0,2017,552.714,6975.908,444.122,0.0,250.0,2036.211,640.697,968.311,130.977,1372.036,846.735,1372.036,9167.519,762.104,221.286,528.424,31.16,2011.0,HORMEL FOODS,0,,,,,,2011,,,,250.0,0.1496627386319025,0.09236250287564171,0.03583762859257891,0.024138046509639084,0.12137989778534923,0.47554551075502494,16465.69184,12.000918226635452,1.314168564149642,0.06366511714317333
A,USD,STD,INDL,C,CSV,2008-12-31,63456,CARRIAGE SERVICES INC,11.0,2008,5.128,560.293,5.007,0.815,230.667,330.98,14.637,8.113,10.373,35.304,0.258,35.304,176.928,16.496,12.876,17.835,2.01,7200.0,CARRIAGE SERVICES,0,,,,,,7200,,,,231.482,0.19953879544221378,0.0014582202930005428,0.41314455115448523,0.07277536625067824,0.0004604733594744179,0.024512055109070032,35.848349999999996,1.015418932698844,0.3157776377716659,0.008936395778637248
I,USD,STD,INDL,C,CRTN,2016-12-31,126496,CARTESIAN INC,19.0,2016,1.704,22.701,4.131,4.037,0.0,16.869,13.68,3.954,1.295,-2.201,-13.883,-2.201,71.739,28.129,0.716,8.986,0.9094,8742.0,CARTESIAN,0,,,,,,8742,,,,4.037,-0.030680661843627593,-0.19352095791689317,0.1778335756134091,0.009980624207195527,-0.6115589621602572,0.23439445136048373,8.171868400000001,-3.7127980009086783,3.1601691555438087,0.1819743623628915
I,USD,STD,INDL,C,HTRN.,2002-12-31,124636,HEALTHTRONICS SURGICAL SVCS,14.0,2002,4.073,105.631,16.808,16.22,21.858,60.667,14.417,3.345,5.687,32.775,8.543,32.775,87.192,37.542,7.499,11.292,8.011,3845.0,HEALTHTRONICS SURGICAL SVCS,0,,,,,,3845,,,,38.078,0.3758945774841729,0.09797917240113772,0.3604812981037764,0.08600559684374713,0.08087587923999583,0.05513705968648524,90.46021199999998,2.760036979405034,0.825439501661444,0.15911995531614773
I,USD,STD,INDL,C,LUB,2017-08-31,6831,LUBYS INC,11.0,2017,15.937,226.457,1.096,0.0,30.807,82.405,8.011,-27.389,20.438,1.702,-23.262,1.702,376.031,48.4,12.502,29.124,2.65,5812.0,LUBYS,0,,,,,,5812,,,,30.807,0.0045262225720751744,-0.061861920958644366,0.1360390714351952,0.03324725886961447,-0.10272148796460255,-0.33237060857957645,77.17859999999999,45.34582843713278,1.6604962531518126,0.004839770905734864
I,USD,STD,INDL,C,WIRE,2011-12-31,25572,ENCORE WIRE CORP,14.0,2011,14.676,516.146,112.298,0.0,0.0,58.403,199.366,334.484,13.728,90.006,50.131,90.006,1180.474,64.577,25.007,23.427,25.9,3357.0,ENCORE WIRE,0,,,,,,3357,,,,0.0,0.07624564369905648,0.0424668395915539,0.0,0.02118386343113021,0.09712561949525911,5.727171549406708,606.7592999999999,6.741320578628091,2.2870931868114837,0.2175702223789393
I,USD,STD,INDL,C,FTSI,2017-12-31,33067,FTS INTERNATIONAL INC,12.0,2017,138.3,831.0,217.2,0.0,1116.4,1299.5,234.1,323.9,86.6,375.3,200.7,375.3,1466.1,81.0,64.0,51.783,,1389.0,FTS,0,,,,,,1389,,,,1116.4,0.2559852670349908,0.1368937998772253,1.3434416365824309,0.0436532296569129,0.2415162454873646,0.2492497114274721,,5.4193478578814185,1.764259927797834,0.26137184115523465
I,USD,STD,INDL,C,HYCO,2005-12-31,174691,HYCO INTERNATIONAL INC -REDH,14.0,2005,13.581,95.637,8.368,2.442,27.762,60.808,24.184,30.6,4.03,16.328,10.379,16.328,189.058,14.573,5.727,12.384,,,HYCO -REDH,0,,,,,,,,,,30.204,0.08636503083709761,0.05489849675760878,0.31581919131716807,0.03029229125453565,0.10852494327509227,0.5032232600973556,,5.4193478578814185,1.976829051517718,0.08749751665150517
I,USD,STD,INDL,C,FABU,2013-12-31,127475,FAB UNIVERSAL CORP,19.0,2013,3.309,240.833,101.199,7.929,16.518,81.046,7.555,76.091,6.888,36.768,20.653,36.768,110.873,17.534,0.658,20.806,3.07,5099.0,FAB UNIVERSAL,0,,,,,,5099,,,,24.447000000000003,0.3316226673761872,0.18627618987490188,0.10151017510058839,0.005934718100890208,0.08575652007822848,0.938861880907139,63.87442,1.7372285683202784,0.4603729555335025,0.4202040418049022
I,USD,STD,INDL,C,AWE.2,2000-12-31,134845,AT&T WIRELESS SERVICES INC,11.0,2000,1080.0,35302.0,62.0,747.0,1800.0,10384.0,2010.0,-1072.0,1686.0,1648.0,658.0,1648.0,10448.0,3590.0,4012.0,361.802,17.3125,4812.0,AT&T WIRELESS SERVICES,0,,,,,,4812,,,,2547.0,0.15773353751914243,0.06297856049004594,0.07214888674862614,0.3839969372128637,0.018639170585235964,-0.10323574730354391,6263.697125000001,3.8007870904126215,0.29596056880629995,0.0017562744320435103
I,USD,STD,INDL,C,1231B,2002-01-31,10639,TOYS R US INC,1.0,2001,878.0,8076.0,283.0,39.0,1816.0,4609.0,210.0,631.0,308.0,692.0,67.0,692.0,11019.0,2750.0,705.0,196.7,19.56,5945.0,TOYS R US,0,,,,,,5945,,,,1855.0,0.06280061711589073,0.006080406570469189,0.22969291728578503,0.0639803974952355,0.00829618623080733,0.1369060533738338,3847.4519999999993,5.559901734104045,1.3644130757800892,0.03504210004952947
A,USD,STD,INDL,C,CAMG,2013-12-31,171164,CAM GROUP INC,19.0,2013,0.081,10.642,5.6,0.0,0.0,2.492,1.678,8.015,0.035,5.929,4.976,5.929,6.66,0.635,0.011,25.295,0.14,7310.0,CAM,0,,,,,,7310,,,,0.0,0.7232583440183394,0.7017265120220315,0.0,0.0016516516516516516,0.46758128171396357,3.216292134831461,3.5413000000000006,0.59728453364817,0.6258222138695735,0.5262168765269686
I,USD,STD,INDL,C,DSCP,2003-06-30,3786,DATASCOPE CORP,14.0,2003,13.137,338.832,38.45,0.0,0.0,67.157,73.924,131.374,14.2,43.942,23.299,43.942,328.3,159.905,4.644,14.769,29.04,3845.0,DATASCOPE,0,,,,,,3845,,,,0.0,0.13384709107523607,0.07096862625647274,0.0,0.014145598537922632,0.06876269065495585,1.9562219872835296,428.89176,9.760405989713712,0.9689167493034897,0.11347806582613214
I,USD,STD,INDL,C,INXN,2015-12-31,293884,INTERXION HOLDING NV,11.0,2015,27.196,1359.616,63.584,5.376,598.126,808.612,134.962,30.68,84.777,178.241,52.738,178.241,419.766,76.888,202.102,69.919,30.15,7370.0,INTERXION NV,0,,,,,,7370,,,,603.502,0.424619907281676,0.1256366642367414,0.4438768005083788,0.48146348203522915,0.03878889333458859,0.03794155911611502,2108.0578499999997,11.827008656818574,0.30873864385238187,0.04676614573526643
I,USD,STD,INDL,C,HRC,2008-09-30,5639,HILL-ROM HOLDINGS INC,11.0,2008,99.4,1689.9,221.7,122.6,100.2,607.3,395.1,377.6,118.3,251.3,115.8,251.3,1507.7,536.5,102.6,62.509,30.31,2590.0,HILL-ROM,0,,,,,,2590,,,,222.8,0.16667772103203554,0.07680573058300723,0.1318421208355524,0.06805067321085095,0.06852476477898099,0.6217684834513421,1894.64779,7.53938635097493,0.8921829694064737,0.13119119474525118
A,USD,STD,INDL,C,RDCM,2005-12-31,65460,RADCOM,14.0,2005,2.148,23.79,10.52,0.0,0.0,11.305,7.969,12.987,0.579,1.871,1.527,1.871,22.34,13.65,0.336,14.968,3.15,3576.0,RADCOM,0,,,,,,3576,,,,0.0,0.08375111906893465,0.06835273052820054,0.0,0.01504028648164727,0.06418663303909206,1.1487837240159222,47.1492,25.2,0.9390500210172341,0.4422026061370324
I,USD,STD,INDL,C,PTFCQ,2009-01-31,8439,PENN TRAFFIC CO,19.0,2008,8.119,193.714,56.434,18.815,26.781,157.627,19.454,52.029,22.829,3.374,-17.597,3.374,872.302,286.442,5.653,8.642,0.81,5411.0,PENN TRAFFIC CO,0,,,,,,5411,,,,45.596000000000004,0.003867926475005216,-0.02017305933036953,0.23537792828602994,0.006480553753172639,-0.09084010448392993,0.3300767000577312,7.00002,2.0746947243627742,4.503040564956586,0.29132638838700353
I,USD,STD,INDL,C,LGHS,2008-12-31,185288,LONGHAI STEEL INC,19.0,2008,6.128,55.795,0.364,4.215,0.0,36.442,0.0,-9.919,2.884,20.781,13.339,20.781,511.488,0.798,0.0,9.85,,3312.0,LONGHAI STEEL,0,,,,,,3312,,,,4.215,0.04062851914414414,0.02607881318818819,0.07554440362039609,0.0,0.23907160139797473,-0.27218593930080676,,5.4193478578814185,9.167273053140962,0.006523882068285689
A,USD,STD,INDL,C,AN,2009-12-31,9063,AUTONATION INC,11.0,2009,152.3,5407.3,173.7,1395.6,1105.0,3104.1,408.8,387.2,77.5,464.4,198.0,464.4,10757.8,1464.4,75.5,171.731,19.15,5500.0,AUTONATION,0,,,,,,5500,,,,2500.6,0.04316867761066389,0.018405250144081505,0.4624489116564644,0.00701816356504118,0.03661716568342796,0.12473824941206792,3288.6486499999996,7.081500107665805,1.9894956817635416,0.03212324080409816
A,USD,STD,INDL,C,CCUR,2001-06-30,7092,CCUR HOLDINGS INC,19.0,2001,4.277,57.052,9.46,0.0,,,14.348,14.824,5.667,0.076,-6.189,0.076,72.821,38.611,3.761,55.061,7.0,3571.0,CCUR,0,,,,,,3571,,,,0.0,0.0010436549896321117,-0.0849892201425413,0.0,0.05164718968429437,-0.10847998317324546,,385.427,108.82167864101316,1.2763969711841827,0.16581364369347265
A,USD,STD,INDL,C,MHK,2009-12-31,25119,MOHAWK INDUSTRIES INC,11.0,2009,335.401,6391.446,531.458,70.807,1801.572,3157.164,673.931,1474.978,297.508,402.963,-5.499,402.963,5344.024,1170.211,108.925,68.484,47.6,2273.0,MOHAWK INDUSTRIES,0,,,,,,2273,,,,1872.379,0.07540441435143255,-0.0010289998697610638,0.2929507657578582,0.020382580617152916,-0.0008603686865225803,0.46718447315375444,3259.8383999999996,8.089671756463991,0.8361212783460895,0.08315144960936852
A,USD,STD,INDL,C,WKEY,2020-12-31,321467,WISEKEY INTERNATIONAL HOLD,14.0,2020,4.78,52.881,30.953,10.468,6.324,38.455,3.699,13.686,1.592,-16.94,-28.659,-16.94,14.822,24.04,0.052,10.169,7.09,3674.0,WISEKEY HOLD,0,,,,,,3674,,,,16.792,-1.1428956955876401,-1.9335447308055593,0.3175431629507763,0.0035082984752395087,-0.5419526862200034,0.35589650240540893,72.09821000000001,-4.256092680047225,0.2802897070781566,0.585333106408729
A,USD,STD,INDL,C,OPY,2002-12-31,13453,OPPENHEIMER HOLDINGS INC,11.0,2002,755.727,1031.226,27.161,25.806,0.0,783.59,885.023,224.197,4.864,26.16,7.547,26.16,283.333,,1.36,12.497,25.25,6211.0,OPPENHEIMER,0,,,,,,6211,,,,25.806,0.09232952038767103,0.026636501925296378,0.025024582390281082,0.004800005647065467,0.007318473351137383,0.28611518778953277,315.54925,12.062280198776758,0.2747535457794896,0.026338552363885315
A,USD,STD,INDL,C,SSL,2007-06-30,100465,SASOL LTD,11.0,2007,845.0,16913.0,952.0,876.0,1898.0,7926.0,2380.0,2062.0,558.0,3948.0,2366.0,3948.0,13629.0,1794.0,1707.0,612.776,37.54,2800.0,SASOL,0,,,,,,2800,,,,2774.0,0.2896764252696456,0.17360041088854647,0.16401584579908945,0.12524763372220998,0.1398923904688701,0.26015644713600805,23003.611039999996,5.826649199594731,0.8058298350381363,0.0562880624371785
A,USD,STD,INDL,C,SON,2003-12-31,9815,SONOCO PRODUCTS CO,11.0,2003,239.3,2520.633,84.854,201.367,473.22,1506.473,353.742,75.671,163.234,371.834,138.949,371.834,2758.326,289.839,113.574,97.217,24.62,2650.0,SONOCO PRODUCTS CO,0,,,,,,2650,,,,674.587,0.1348042254613849,0.05037439374461177,0.267626028858624,0.04117497351654591,0.05512464527759496,0.05023057167304028,2393.48254,6.436965258690706,1.0942989320539722,0.03366376620475889
